id	Q1
468458801704624130	1
468452640419246080	1
468452552682782720	1
468452330615373825	1
468452006177570816	1
468451353631940609	1
468447660656312320	1
468444191639744512	1
468443092287500288	1
468442243515162625	1
468423309450051584	1
468415346211565568	1
468406004561235968	1
468272803771588608	1
468270513295745024	1
468253621461975040	1
468252663000215552	1
468252315095662593	1
468242591994380288	1
468239697232556032	1
468236649013706752	1
468224042109915136	1
468221312515588097	1
468221241762283522	1
468219145893707776	1
468214500525887488	1
468209947424333824	1
468203055004278784	1
468198835886751744	1
468196253080100864	1
468191714696773633	1
468191408697139200	1
468190855845908480	1
468187686218768384	1
468183778134077440	1
468180711271596032	1
468177957421604864	1
468177078240964609	1
468176686832705536	1
468173699490009088	1
468173196026732544	1
468167444373446656	1
468163034280902656	1
468160610690428928	1
468157903829225472	1
468153323275976704	1
468151846713180160	1
468141829981216769	1
468135612579848192	1
468130871925829632	1
468127043620966400	1
468124042273509376	1
468123299462275072	1
468122754731229184	1
468122130308407296	1
468121491293614080	1
468118993363279872	1
468115070762094592	1
468110606000615424	1
468108280275808257	1
468105919721910272	1
468102171938930689	1
468095314050572288	1
468095132487909376	1
468094646938505217	1
468089944175828992	1
468089426409975809	1
468086825152954368	1
468083533056319488	1
468081655711027200	1
468081520205660160	1
468079206833082369	1
468075949251362816	1
468072005309571072	1
468071577436045313	1
468061381259173888	1
468060123257384960	1
468059718616096768	1
468055204118933504	1
468053963196362752	1
468048781326688256	1
468047326427099136	1
468044353672577024	1
468041032685600768	1
468037134969237504	1
468035094322905088	1
468032451181543424	1
468030852631638016	1
468026692351819776	1
468022209660084224	1
468018192544444418	1
468005861521391616	1
467929166181335040	1
467928162257481728	1
467924059066736640	1
467923672289005568	1
467923022230585344	1
467921266197155840	1
467917164674961408	1
467915139367600128	1
467903410906624000	1
467902570741002240	1
467893791626498048	1
467893416572231680	1
467893054817705984	1
467892848734797824	1
467887075375992832	1
467886926918598656	1
467886388621627392	1
467881707660902400	1
467880904946642944	1
467878979899518976	1
467877816668024833	1
467875831772360704	1
467872659221786624	1
467870962332237824	1
467867836749451264	1
467864561388105728	1
467860684643241984	1
467859675740782592	1
467859606668976129	1
467856937603055617	1
467856687928725504	1
467852182998777856	1
467851144019312640	1
467850214267572224	1
467841188331261952	1
467840770011983875	1
467837011072917504	1
467835133093896192	1
467834254165286912	1
467834141946699776	1
467833294294634497	1
467832728839131136	1
467832620794261505	1
467828943975100416	1
467826721191104513	1
467822130789621760	1
467819476776681472	1
467812616786948096	1
467808318787170304	1
467803406954799104	1
467798979217215488	1
467792980535812096	1
467792343152996352	1
467785445917868032	1
467779015793991681	1
467776428193619968	1
467774645786382336	1
467767515624390656	1
467761957215682560	1
467758973605920768	1
467754373633048577	1
467745282415792128	1
467743091365928960	1
467739816063287297	1
467719175595503617	1
467715358539800576	1
467712549497352193	1
467701770425098246	1
467701662074044416	1
467692381077118977	1
467687304833036290	1
467685020728299520	1
467681257007374336	1
467675546021658624	1
467674583920021505	1
467663949333549057	1
467659232155009025	1
467655993162076160	1
467655607911477248	1
467653077399773184	1
467642508756127744	1
467637480112803840	1
467632371387625472	1
467617536159514624	1
467583615032111104	1
467567272723484672	1
467566835747926017	1
467555059153121280	1
467554658207404033	1
467546179572883456	1
467545941286088704	1
467545241218596864	1
467541388800696320	1
467541246232506368	1
467538844154626048	1
467534611564597248	1
467534318005649408	1
467532542804234240	1
467531529896611840	1
467523701869924352	1
467520388185223168	1
467516843201003521	1
467515994744061952	1
467512869006114816	1
467511082954027009	1
467510939269734400	1
467509754571812864	1
467508580736700417	1
467506194966671361	1
467505180356149248	1
467505056993275904	1
467498864556376064	1
467497347342413824	1
467495808364216320	1
467492725168689152	1
467488565493235712	1
467485230849617920	1
467484617197760512	1
467483284847747072	1
467483063254269954	1
467482803987554304	1
467481275939704832	1
467480887396139009	1
467479005797425152	1
467478623004663808	1
467474357485568000	1
467472841651544064	1
467469732552409088	1
467468844081360897	1
467468094773149696	1
467468000233525248	1
467459496714178560	1
467446940657922048	1
467446940657922048	1
467435495170277376	1
467430285819514880	1
467428934062460928	1
467425343641370624	1
467422544220676096	1
467415741831348224	1
467411789937143808	1
467410490486820865	1
467399867841937408	1
467397588962910208	1
467388164433522688	1
467387406551769089	1
467374983610900481	1
467373129359446019	1
467370966612705282	1
467358208131338240	1
467357137698430976	1
467353154645151744	1
467350352849678337	1
467349133716488193	1
467348749027926017	1
467348744753926145	1
467338997334040576	1
467333774439497728	1
467332169783070721	1
467329127532355585	1
467316488039563266	1
467315843614146560	1
467275141538656256	1
467256621706801152	1
467197953187512320	1
467193454364471296	1
467183398419963904	1
467177534095106048	1
467175841416613888	1
467175593872982016	1
467168614945398784	1
467165430101336064	1
467165062063738880	1
467157940890513408	1
467157914374119424	1
467152600216129536	1
467150588363681792	1
467150492641271809	1
467150360101261312	1
467150338529968128	1
467148901318152192	1
467147305658093568	1
467139675694837761	1
467139452805328896	1
467139338141048834	1
467138006009540608	1
467131822078693376	1
467126321756528640	1
467125174329176064	1
467124357324877824	1
467123227626848256	1
467121419764375552	1
467120839822159872	1
467117228039872512	1
467117191331315713	1
467115790194737153	1
467112972113158146	1
467110849610792960	1
467110739053137920	1
467109534134439936	1
467108827239038976	1
467105106274418688	1
467103914303971328	1
467103812084584448	1
467102931846574080	1
467096266808107008	1
467095230639263744	1
467093166907486208	1
467090233750994945	1
467087821233483776	1
467086217692332032	1
467083655366844416	1
467082187611701249	1
467081909697511424	1
467080643466493952	1
467079293261324288	1
467077066266279936	1
467076836208308224	1
467076098795532289	1
467074286306729987	1
467074144551845888	1
467072160985391104	1
467070151574056960	1
467067427390369792	1
467065541950062592	1
467059110689918976	1
467058687883104256	1
467045491961004032	1
467045196359016448	1
467043434843602945	1
467040120814972928	1
467039874684432384	1
467034795961516032	1
467034589320716288	1
467025901776293889	1
467016509315747841	1
467016445667606528	1
467013976656998400	1
467012248159133696	1
467002976813727744	1
467001281228603392	1
466999367397015553	1
466994752492036096	1
466994365945356288	1
466988103127691264	1
466984122720976896	1
466980302221758465	1
466973578508779521	1
466972743888826369	1
466967479861116928	1
466964370346766336	1
466961806637137920	1
466956517204557824	1
466955728788680704	1
466951848231182336	1
466944896591740928	1
466938717660545024	1
466937564688306176	1
466934829510959104	1
466932706623127552	1
466923168167641088	1
466921483508666368	1
466919979011809280	1
466903334625218561	1
466837522489040896	1
466834343038820352	1
466827536052527104	1
466814916532641792	1
466812726057390080	1
466802271863705600	1
466800090959867904	1
466795850040344576	1
466789449943511040	1
466786906689515520	1
466785499265265665	1
466775223271161856	1
466772672765231104	1
466766892666224640	1
466766643373543424	1
466766592672825344	1
466764670934999042	1
466758324461912064	1
466758291889352705	1
466752079458226176	1
466749779910066176	1
466743007388377088	1
466740564411830272	1
466739626578026496	1
466731068486586368	1
466716765880213504	1
466715914969174016	1
466715388122628097	1
466714503011651584	1
466710504703287296	1
466710502899335168	1
466708017791385600	1
466705785163370497	1
466704388288176128	1
466700915190550528	1
466700719740170240	1
466699318003765249	1
466687746883743744	1
466687225456242689	1
466686210375970817	1
466685515740495872	1
466667176683134976	1
466662814585597952	1
466660318048190464	1
466658867364245504	1
466653660286820352	1
466648583836418048	1
466645849079312385	1
466642381618835457	1
466641252268900352	1
466633397868457985	1
466630799585202176	1
466630132825088000	1
466627328999972864	1
466621130745585666	1
466617933217927168	1
466611210285092864	1
466609997108240385	1
466607438863810563	1
466597545993854976	1
466596178193555456	1
466589303146287105	1
466579138367991808	1
466536102572990464	1
466535732094730240	1
466488828644294656	1
466473341935960064	1
466465333948465152	1
466456870761553920	1
466436589691076608	1
466432250029277184	1
466429923482402817	1
466428426686332929	1
466425461153988608	1
466422816691474432	1
466419031965446145	1
466408353456222209	1
466408085062709249	1
466406443391148034	1
466405318680133634	1
466404061026484224	1
466403505184727042	1
466402762985861122	1
466402528599756803	1
466401834358558722	1
466401504103251968	1
466400629079166977	1
466399528401506307	1
466398584033013762	1
466398464696676353	1
466397642638249986	1
466396866390032384	1
466395742605938688	1
466393041511915521	1
466391225369907200	1
466390611487358976	1
466389702808190976	1
466386305119956992	1
466378770598080512	1
466376431334064129	1
466375227187154944	1
466374708393680896	1
466371429358112769	1
466370952520294400	1
466369430671618048	1
466362283384635393	1
466360576122564608	1
466358883662200832	1
466358435412738048	1
466355387227439104	1
466344202541223937	1
466338496928808960	1
466334932521205761	1
466334478793969666	1
466333148226547713	1
466329752740323328	1
466319126345293824	1
466317690718912513	1
466315779403943937	1
466311113681166336	1
466310771010707456	1
466310215642923009	1
466307880048947200	1
466303088874516480	1
466302193877123072	1
466300823568678913	1
466298265705922561	1
466281187561185283	1
466276967428685824	1
466274839699812352	1
466274646468603904	1
466271680957267968	1
466266397556101120	1
466266397556101120	1
466266133449158656	1
466258201403748354	1
466258076019200000	1
466253636352634880	1
466253120679714816	1
466247173122695168	1
466242365984755712	1
466234998400749568	1
466228416338206720	1
466213042808950784	1
466196827097026560	1
466192855556710400	1
466164772174843904	1
466120339290718208	1
466101467292901376	1
466070258038493184	1
466067302413524993	1
466065171014623232	1
466062987699433472	1
466059882593275904	1
466059573355614209	1
466058993123594240	1
466058910211014656	1
466056666610290689	1
466051778073473024	1
466051778073473024	1
466050511670870016	1
466047500475203584	1
466044285310488576	1
466044159443226625	1
466043208599085056	1
466042176124624897	1
466033967901458432	1
466028583123570688	1
466028362948153345	1
466024480720965633	1
466016766335127553	1
466015826919694336	1
466007709339619328	1
466007234473107456	1
466002604687122433	1
465996588486500352	1
465996399797350400	1
465993673407475712	1
465993494340071424	1
465991388321300480	1
465988261442490368	1
465986929079885824	1
465979018769367040	1
465978096156676096	1
465976174082928640	1
465967624418246656	1
465964996636467200	1
465964014196232192	1
465963916980682752	1
465963236542521345	1
465962461829824512	1
465962321249312768	1
465960096749875200	1
465947700891238400	1
465943939996848128	1
465938999043833857	1
465933504833130497	1
465930921389350913	1
465927348052049920	1
465927148306706432	1
465915494017814529	1
465914588899598336	1
465903834129514496	1
465898020849336320	1
465886375938899968	1
465885799691862016	1
465880467989098496	1
465877713560285185	1
465874802474237952	1
465870904795598848	1
465870128848961537	1
465865180170031104	1
465858754823876608	1
465854789348511744	1
465852768566398976	1
465833639553814528	1
465811423713828864	1
465803948080005120	1
465779866835886080	1
465743829052952576	1
465738374998163456	1
465728460787552256	1
465714557823242240	1
465704395254923265	1
465696194359230464	1
465693386855706624	1
465692301939843072	1
465692075258675200	1
465691916542025729	1
465686258912468992	1
465677183839920128	1
465674118667702273	1
465671657487880192	1
465670808036462592	1
465669331901497344	1
465669130839154689	1
465668798519836673	1
465668328460386305	1
465665263321759744	1
465661085505585152	1
465658981646884864	1
465650727654662144	1
465650512868958208	1
465647420068884480	1
465646374608834562	1
465638262485549057	1
465638255376228354	1
465637889075052544	1
465635011199500289	1
465634851476226048	1
465630362279116800	1
465629309684957184	1
465625633905991680	1
465620706911617024	1
465618993400004608	1
465618127372713984	1
465613729829511169	1
465608757666648065	1
465601177955348480	1
465599229424308225	1
465592763958824960	1
465586034856955904	1
465585695512211456	1
465583974258339840	1
465582192421502977	1
465576815202148352	1
465575244481060864	1
465570747276984320	1
465569400889032706	1
465567443893891073	1
465556352824123393	1
465555536499732481	1
465553267968475137	1
465552893810966528	1
465549027036381185	1
465546225211551744	1
465544212222869504	1
465539822837579776	1
465538644695330816	1
465537782933622784	1
465531380450209792	1
465531357536727040	1
465521341853360128	1
465520520134660097	1
465517873629122561	1
465517526823469056	1
465517354194329601	1
465516721546489857	1
465516590688370688	1
465515377964118017	1
465513215829360640	1
465512122144010240	1
465510229091045376	1
465504268838264832	1
465503194634657792	1
465501547984863232	1
465495005172625408	1
465492011902971904	1
465490766769684480	1
465479818939998208	1
465477336700583936	1
465460371462324224	1
465458355410960385	1
465457228435431424	1
465439874917888000	1
465404489810591744	1
465395482085171200	1
465387850003779585	1
465386277614149632	1
465383652986486784	1
465380650036756480	1
465374085955219456	1
465373623428329472	1
465372971549609984	1
465370327355498496	1
465370141401038848	1
465369483800870912	1
465366080152961024	1
465365645874708481	1
465361301234253824	1
465356410499248128	1
465354641430306816	1
465354453017980928	1
465354425213530112	1
465353483064201216	1
465351207264219136	1
465350475571658752	1
465349680843726848	1
465346330165248000	1
465343719622049793	1
465341810546847744	1
465339027559034880	1
465338163637284864	1
465337966437871617	1
465337222716461056	1
465330364714856448	1
465326771030986753	1
465324514662821888	1
465324118754492416	1
465323535343579136	1
465322822009884672	1
465312812144021504	1
465312166703562752	1
465311945818931200	1
465309056366682113	1
465308235671826433	1
465305150240727040	1
465302805130252288	1
465302057851691008	1
465301670042558465	1
465300846750994433	1
465300620833202177	1
465300052542373888	1
465299940399251456	1
465299292962295808	1
465299076330713089	1
465293965265502208	1
465293176551776256	1
465292881583149057	1
465291679512002561	1
465290598229233664	1
465288834494652416	1
465287364173389824	1
465284059133124609	1
465280538895745024	1
465276355861811200	1
465274532203597824	1
465274108243345408	1
465271637969874944	1
465270622126604288	1
465269743021473792	1
465267658699833345	1
465266178534178816	1
465265705555087360	1
465261681191706625	1
465261124938919936	1
465256527054790656	1
465252674829828096	1
465249986343874560	1
465245934553554944	1
465242736388755457	1
465241254956396544	1
465239323873255424	1
465237860413865985	1
465228348588064771	1
465226047794196480	1
465225592598986753	1
465225352307310592	1
465222616178245634	1
465220959231025153	1
465212122599682048	1
465205558081884160	1
465194431294242816	1
465193338724167680	1
465190194598400000	1
465189824635609088	1
465189608150798336	1
465186002685145088	1
465184413337546752	1
465178806073171968	1
465173877229117440	1
465167678744039425	1
465167017885319169	1
465155840954343424	1
465152455190532096	1
465138949166338048	1
465137642750115840	1
465126918615228417	1
465122856385253377	1
465120036345380864	1
465116209886007296	1
465113726010400769	1
465108950867017728	1
465098575681044480	1
465083118630629376	1
465041646523252737	1
465027296353873920	1
465024967281631232	1
465021046433660929	1
465017533394071552	1
465017400594014208	1
465016032542081024	1
465011700715233280	1
465009447866085376	1
465001687699451904	1
464997824082767872	1
464994404974219265	1
464992351799500800	1
464991459796856832	1
464990733070774272	1
464990576811999232	1
464986419073921025	1
464982393208975360	1
464982159049367552	1
464981079276154881	1
464979067565899776	1
464976787857215488	1
464975473681104896	1
464971800016080896	1
464968584964239360	1
464966022207123456	1
464963522187653121	1
464959770789961728	1
464959659024318464	1
464956355049431040	1
464955317613527041	1
464953680521740288	1
464947640502087680	1
464941042928988160	1
464940876687769600	1
464936227276591104	1
464935696978157569	1
464935193711628288	1
464932898374578176	1
464932093790011392	1
464928138259361792	1
464925047639916545	1
464920121551900672	1
464919950105522176	1
464918506618621952	1
464915758339072001	1
464909009221611520	1
464905707444117504	1
464902708865290240	1
464899625389150208	1
464898225292705794	1
464895155443879938	1
464892443775991808	1
464892201227395072	1
464889925532680193	1
464889333120770048	1
464885843161669632	1
464884545465372672	1
464868944550309889	1
464868382899445760	1
464867900906799104	1
464865950521909248	1
464864010907971584	1
464856993233387520	1
464852144554643456	1
464846893009604608	1
464836942467973120	1
464833916491550722	1
464831272091926530	1
464824778789232640	1
464811292235411456	1
464805775840641024	1
464805275615383552	1
464795856445898752	1
464795435266498562	1
464785895804006400	1
464785326167576576	1
464778468593393666	1
464761378860191744	1
464755925048229890	1
464754699934371841	1
464751128409034752	1
464740579143069697	1
464717700061614080	1
464648677337083904	1
464637076752039936	1
464633428512874496	1
464626869653209088	1
464625867864670208	1
464620852508884992	1
464620802521174016	1
464616551656984578	1
464616203651399680	1
464614418832437249	1
464612336679276544	1
464610643308711937	1
464610590607306754	1
464610222070579202	1
464608564112535553	1
464599149925924864	1
464597480303525889	1
464596491462803456	1
464596124486344704	1
464592811028131840	1
464592456785620993	1
464588798639484928	1
464588773817614336	1
464588325677170690	1
464588239421313026	1
464585830867431424	1
464584631309045761	1
464584426610249728	1
464583846525431809	1
464582655183691778	1
464582426598313984	1
464581173487095810	1
464569131384451073	1
464568059039318016	1
464567645095071744	1
464567539696431105	1
464566457486282754	1
464565753346527232	1
464565543027363840	1
464561033999548416	1
464560478430453762	1
464556496475672576	1
464555713399119872	1
464550568321880064	1
464549260508545024	1
464546723218878464	1
464544247589638144	1
464541722035638276	1
464541698295885825	1
464540111687155713	1
464536516916957185	1
464535538163531777	1
464529261538574337	1
464519507931721728	1
464514161847066624	1
464502555851390976	1
464492794317668352	1
464488601074814976	1
464486252801441792	1
464484164419350528	1
464478170629308418	1
464474309206233088	1
464471637413601281	1
464468438849949697	1
464467779576676352	1
464461431736635392	1
464458465457762305	1
464458408549437441	1
464455858584567808	1
464454443627741185	1
464444302341726208	1
464444014176268288	1
464438282496270336	1
464432805649588225	1
464422270312517634	1
464416884918874113	1
464416837111775232	1
464415382552719360	1
464409860050653184	1
464402832180133888	1
464399510555201537	1
464378694031515648	1
464374301609963520	1
464301519622635520	1
464300264543903744	1
464283295841148929	1
464279217652629504	1
464268742860734464	1
464265376000663552	1
464265254466510848	1
464255104355688448	1
464253122115026944	1
464252141725822976	1
464249264596848641	1
464249163698696192	1
464248703323504641	1
464245726542069760	1
464240486002094080	1
464237262713024512	1
464236414864203776	1
464234789625925632	1
464233745852428288	1
464233580089311232	1
464231284462469121	1
464229277710684160	1
464226734561579008	1
464226298949566464	1
464225846757453824	1
464223449574305793	1
464222271360737280	1
464215193795702784	1
464215065475166208	1
464210439392755712	1
464210005890449409	1
464209504104898560	1
464203780209532928	1
464202972457889792	1
464201450072322049	1
464201048866193408	1
464200069093552128	1
464199930123665408	1
464199010811936768	1
464194515558232065	1
464194045825519616	1
464193051377020928	1
464188626403065856	1
464181719751344129	1
464181518815207425	1
464181139671097344	1
464181046943444993	1
464179400200552448	1
464179274296340480	1
464173855825620992	1
464168109725593600	1
464162494232424448	1
464159789468352512	1
464148677146447872	1
464139401761914881	1
464125106797965312	1
464118383294701569	1
464104727798480896	1
464098118163005440	1
464095430779760640	1
464093688121946112	1
464083196733190144	1
464082757216649216	1
464055263809392641	1
464054686266314752	1
464052530226266112	1
464050042517479424	1
464047658739322880	1
464044836119531521	1
464038326840737794	1
464027020045721602	1
464008635933147137	1
463961995893432323	1
463935897650860033	1
463928977195679745	1
463917390024421376	1
463914787567443968	1
463911663452708864	1
463892975861235714	1
463888475821862912	1
463879216014966784	1
463870489631281153	1
463868451711238144	1
463866036924600321	1
463864016788418561	1
463863582229135361	1
463863357708042240	1
463862284381466624	1
463860752508407808	1
463860050302218244	1
463857057062322176	1
463837795090329602	1
463833778075336705	1
463831786489778176	1
463831045893140480	1
463827030954356736	1
463826643031572480	1
463824986885476352	1
463823368207089664	1
463822553585180672	1
463818796424126464	1
463817885161234432	1
463814425909026816	1
463811719861514240	1
463809041404162048	1
463808372660113408	1
463804853139959809	1
463799386657402880	1
463798384206172161	1
463796981748346880	1
463792301290958848	1
463788022484324352	1
463784216660959235	1
463780787121184768	1
463774052469833729	1
463768913176973313	1
463762658802823168	1
463761854591139840	1
463753131256320000	1
463751381883842560	1
463748696224841728	1
463740268047372288	1
463735431784579072	1
463734743054307328	1
463727343698448384	1
463726999182131200	1
463725727188541440	1
463717361355616256	1
463716929816244226	1
463716024647692291	1
463714358816964608	1
463711618065780736	1
463697687721037824	1
463687066199814144	1
463684688474038273	1
463680136915984384	1
463677540583108608	1
463669967377166337	1
463637709924622336	1
463629255327240192	1
463625019378380800	1
463584633930911744	1
463540761972068352	1
463536999693967360	1
463533874279350272	1
463529637969408001	1
463524812468789248	1
463515117930708995	1
463514712097837056	1
463512037784829953	1
463511390125584384	1
463506396873777152	1
463500665164419072	1
463496409254469633	1
463491248645750784	1
463487978904768512	1
463487359338971136	1
463487117583085568	1
463485810256658432	1
463484796988325888	1
463472454795792384	1
463467605417005056	1
463464222437826561	1
463462411526504449	1
463454561043513344	1
463454022847188993	1
463449137858371584	1
463447361642299392	1
463444413390540800	1
463441969554153472	1
463437697693253632	1
463434658194026496	1
463428818179350528	1
463427936520249344	1
463425314274955264	1
463406140051558400	1
463404646112194560	1
463398282606411776	1
463396310897655809	1
463387006111072256	1
463384975988260864	1
463378011480260610	1
463369381440147456	1
463364447797379072	1
463355405016395779	1
463338560901222402	1
463325047382212608	1
463313092592816128	1
463307821510299648	1
463300967933288449	1
463274293368193024	1
463256943289581568	1
463252568840220674	1
463226734717190144	1
463206674598088704	1
463172270492356609	1
463169779298095105	1
463169731814375425	1
463154716999184384	1
463151646181048321	1
463145268230103043	1
463143635597283328	1
463137075047706625	1
463136533738815488	1
463132105665691648	1
463130094564020224	1
463128680349179905	1
463126902426046464	1
463126501022392320	1
463126261465088001	1
463125354421288960	1
463120389103951872	1
463114869550891008	1
463114327147683840	1
463110582565355520	1
463108577918738432	1
463105267845316608	1
463101553604583424	1
463099825207406592	1
463098638756220928	1
463097319554949120	1
463096648793882624	1
463094104961073152	1
463086312577175552	1
463083067268427777	1
463080804529471489	1
463079209405923328	1
463078890437505025	1
463075175118819328	1
463074889608732673	1
463067605948194816	1
463059058090446848	1
463058500890161152	1
463051381310779393	1
463049012283965441	1
463042140432789504	1
463042084304588802	1
463032758743625728	1
463030309190402049	1
463027370535178240	1
463027053759954945	1
463023260461178881	1
463023138721124352	1
463019763321798658	1
463012191122096130	1
463010240599183360	1
463009212092538880	1
463007952841211904	1
463006793502052352	1
463003499211792384	1
463001270853582848	1
463000189557407745	1
462995865313886208	1
462994836098805760	1
462993006279540738	1
462983043268235264	1
462977244420657153	1
462972900073803776	1
462972795216220160	1
462972750584229888	1
462969248105517056	1
462967270042771456	1
462962925380980736	1
462959118593314817	1
462958948187127808	1
462947005179121664	1
462944189940908032	1
462940423665643520	1
462938548245897217	1
462937708034527232	1
462883211819761665	1
462855993706438657	1
462851276624388096	1
462847681174704128	1
462843229608898560	1
462843146104496129	1
462842311659905024	1
462840542464708609	1
462837660290387968	1
462835824179302400	1
462835667941089280	1
462835022731681792	1
462834401823686656	1
462833817355821056	1
462832967191375872	1
462828357382852610	1
462827377694093312	1
462827132218257408	1
462824389956751360	1
462824149887774720	1
462823254919368705	1
462820811146280960	1
462814161211523072	1
462814145889701889	1
462812067599106049	1
462811439468924929	1
462807735294521344	1
462804066490658816	1
462802816596467712	1
462802546453516289	1
462802037500293120	1
462799403334787072	1
462799173277192194	1
462799155350757376	1
462798755847499776	1
462798113607266304	1
462796249167826944	1
462794515355406336	1
462794357868081152	1
462791903906639872	1
462789001783836672	1
462787047904665601	1
462786431736614912	1
462785393730277376	1
462781614607446016	1
462781340522647553	1
462780033367805952	1
462779128144732160	1
462775472536186880	1
462774508932591616	1
462773762614910976	1
462772737371815936	1
462770628685471744	1
462770287583703040	1
462769456222322689	1
462769385128857600	1
462767757105590272	1
462758473235591168	1
462757326282579968	1
462756852884049920	1
462754326117892096	1
462751670347505664	1
462751617146957824	1
462750233580306432	1
462749855723433984	1
462749391334682625	1
462749217962749952	1
462744662973755392	1
462743988664295425	1
462740671330136065	1
462740643194748928	1
462740211386966016	1
462734789485658112	1
462733258149470209	1
462731337829720065	1
462728434058162176	1
462719327863848960	1
462717493660749826	1
462717291269193728	1
462713711111569408	1
462713638675963905	1
462711218156097536	1
462707068831805440	1
462705653874974720	1
462702981591597056	1
462702664263143424	1
462699445029961728	1
462694675087118338	1
462694215533608960	1
462693706903351296	1
462693494927409152	1
462691159455039489	1
462685068776202241	1
462676090881060866	1
462674042307506176	1
462671808974831617	1
462666020336173056	1
462665631771688961	1
462664374445150208	1
462662037458280449	1
462660017087586304	1
462657302643105793	1
462653119394877440	1
462647873176621056	1
462646948055351296	1
462646602164084736	1
462644706649055232	1
462643373573439488	1
462641301629181953	1
462636969638375425	1
462630223805427712	1
462629593237577729	1
462628985268994049	1
462628386523713537	1
462628015479226368	1
462627358843748352	1
462619015064854528	1
462618331665952769	1
462617813791039488	1
462616104926740482	1
462613725393211392	1
462613211234443264	1
462612907034152960	1
462602574416580608	1
462601970495520769	1
462601734536171520	1
462598560216014848	1
462596958084149250	1
462593664745611264	1
462593441084760064	1
462588644122198016	1
462586795402993664	1
462584296864509952	1
462580969866665985	1
462577520068812800	1
462543052998180864	1
462509843564466176	1
462507145721036800	1
462490731509477376	1
462489120955068416	1
462485319346946048	1
462483743605678080	1
462478714693890048	1
462477498920730624	1
462475241495609345	1
462474650229166080	1
462473838081900544	1
462471234828398592	1
462470507422420992	1
462470458256789504	1
462468459377332224	1
462465556592230400	1
462464253903904769	1
462463788873428992	1
462460276189573121	1
462460249501609984	1
462460000116690944	1
462458270343786497	1
462454590328541184	1
462451182141571073	1
462447101218025472	1
462446208523304960	1
462445721539444738	1
462445655152013312	1
462442278997741569	1
462441525847543808	1
462440139407753216	1
462439024352047104	1
462438998544510976	1
462438897646329856	1
462438007489187840	1
462434863266930689	1
462432405073428480	1
462431841635803136	1
462430786533085184	1
462425669063172097	1
462425573516521472	1
462423605406883840	1
462423505179398147	1
462423148982321152	1
462422787261759488	1
462421107841056769	1
462420232468832256	1
462416792544358400	1
462415120551776256	1
462413842824577024	1
462413643091439617	1
462407736459026432	1
462407705257574400	1
462401203754651648	1
462399512057610241	1
462398728381669377	1
462394730790141953	1
462392371721023488	1
462390431989641216	1
462386514157371392	1
462386358372167680	1
462385407607726080	1
462384355378491392	1
462383764468142080	1
462382072598761472	1
462381391603175425	1
462380855735095297	1
462380129285451776	1
462377458227240960	1
462377275221360640	1
462374514567811072	1
462373726240391168	1
462373420882460672	1
462373388607303681	1
462371727079907330	1
462368705553645568	1
462366916280320000	1
462366271938768896	1
462365344058077184	1
462363725006397440	1
462361676919353344	1
462361667683487744	1
462361372181794816	1
462361350053048320	1
462357826971893760	1
462357648780693504	1
462353251422044160	1
462351629334106113	1
462351420675862528	1
462351360705716225	1
462349137984651264	1
462348256693862400	1
462345659140800513	1
462345588533915648	1
462342163905257472	1
462337868124655616	1
462337254007275521	1
462322534742904832	1
462320242958815232	1
462320048863182848	1
462318710095872000	1
462318192837541889	1
462315904945360898	1
462315605094592513	1
462307138304765953	1
462306627140718592	1
462305284997013504	1
462302211801104384	1
462279818932133888	1
462278480550707200	1
462277728444502016	1
462271056192212993	1
462261839347609600	1
462258994120499201	1
462254903742955521	1
462252420014149632	1
462252360874885120	1
462251980313083905	1
462246834698596352	1
462246300109393921	1
462242002411606016	1
462240583885803520	1
462240153424379904	1
462237873807187969	1
462236735997743104	1
462233906679259137	1
462233653305937920	1
462232647386013697	1
462225090428829696	1
462224801927409664	1
462224187869126656	1
462214015872401408	1
462210809565691904	1
462198787629662209	1
462193895544467456	1
462186467830140928	1
462178429681803265	1
462119718368071680	1
462116526938947584	1
462115094613467136	1
462093892482265089	1
462092536907972608	1
462091230688473088	1
462088462837882880	1
462087240928493568	1
462087052087930880	1
462085884310212608	1
462080534886490112	1
462079572914491392	1
462073310709547008	1
462070875928682496	1
462070796655935488	1
462068133575262208	1
462067495679963136	1
462067352990121984	1
462052486921330688	1
462052342800453632	1
462049404107497472	1
462046946367381504	1
462044183390601216	1
462042401796653056	1
462040360408350720	1
462030901057052673	1
462029059523117056	1
462028398886670336	1
462026639149658112	1
462022692741578752	1
462020276356907008	1
462018549544800256	1
462016988165206016	1
462016584072982528	1
462015870257344512	1
462013869414973442	1
462009586674044928	1
462009187862458368	1
462009114361876480	1
462007727657459712	1
461998743521611776	1
461992321316556801	1
461985493354549248	1
461980032051982336	1
461979409281744896	1
461968606369046528	1
461960398464643072	1
461960149939539969	1
461958011032854528	1
461957803708387328	1
461949937136451584	1
461934487769600004	1
461930120538624000	1
461924439110987776	1
461917312493555712	1
461915966549405696	1
461909279042043904	1
461903960358780929	1
461901881220952065	1
461901365300969472	1
461896882336194560	1
461896447999238144	1
461890090021564416	1
461887950528454656	1
461870603822043136	1
461870213764354048	1
461870108768354306	1
461869077884329984	1
461866367444979712	1
461861396255637504	1
461856095020257280	1
461853618589954048	1
461847231029448704	1
